"'@timestamp"	"kubernetes.container_name"	log
"May 19, 2026 @ 10:30:05.918"	"gop-standard-adapter"	"2026-05-19 02:30:05.918 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Processing socket [org.apache.tomcat.util.net.NioChannel@38f44770:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:56090]] with status [OPEN_READ]  "
"May 19, 2026 @ 10:30:05.918"	"gop-standard-adapter"	"2026-05-19 02:30:05.918 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Before fill(): parsingHeader: [true], parsingRequestLine: [true], parsingRequestLinePhase: [0], parsingRequestLineStart: [0], byteBuffer.position(): [0], byteBuffer.limit(): [0], end: [141]  "
"May 19, 2026 @ 10:30:05.918"	"gop-standard-adapter"	"2026-05-19 02:30:05.918 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Popped processor [org.apache.coyote.http11.Http11Processor@105a68e4] from cache  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.918 [gop-standard-adapter - ] TRACE o.a.t.u.n.SocketWrapperBase:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@7428e319:org.apache.tomcat.util.net.NioChannel@38f44770:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:56090]], Read from buffer: [0]  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"Accept: */*"
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Security checking request GET /management/actuator/health/readiness  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:traceDebug:117 : GET ""/management/actuator/health/readiness"", parameters={}, headers={masked} in DispatcherServlet 'dispatcherServletRegistration'  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Received [GET /management/actuator/health/readiness HTTP/1.1"
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"(empty)"
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Not subject to any constraint  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@7428e319:org.apache.tomcat.util.net.NioChannel@38f44770:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:56090]], Read direct from socket: [142]  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"Connection: close"
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.a.c.r.RealmBase:log:173 :   No applicable constraints defined  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.s.b.a.e.w.s.WebMvcEndpointHandlerMapping:getHandler:525 : Mapped to Actuator web endpoint 'health-path'  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"User-Agent: kube-probe/1.35+"
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.a.c.v.RemoteIpValve:log:173 : Incoming request /management/actuator/health/readiness with originalRemoteAddr [169.254.7.127], originalRemoteHost=[169.254.7.127], originalSecure=[false], originalScheme=[http], originalServerName=[100.65.99.144], originalServerPort=[8081] will be seen as newRemoteAddr=[169.254.7.127], newRemoteHost=[169.254.7.127], newSecure=[false], newScheme=[http], newServerName=[100.65.99.144], newServerPort=[8081]  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.a.t.u.h.Parameters:log:173 : Set encoding to ISO-8859-1  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"Host: 100.65.99.144:8081"
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"]  "
"May 19, 2026 @ 10:30:05.919"	"gop-standard-adapter"	"2026-05-19 02:30:05.919 [gop-standard-adapter - ] TRACE o.a.c.c.StandardWrapper:log:173 :   Returning instance  "
"May 19, 2026 @ 10:30:05.920"	"gop-standard-adapter"	"2026-05-19 02:30:05.920 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.RequestMappingHandlerAdapter:prepareResponse:405 : Applying default cacheSeconds=-1  "
"May 19, 2026 @ 10:30:05.920"	"gop-standard-adapter"	"2026-05-19 02:30:05.920 [gop-standard-adapter - ] TRACE o.s.w.m.HandlerMethod:invokeForRequest:148 : Arguments: [org.apache.catalina.connector.RequestFacade@d00fa2e, null]  "
"May 19, 2026 @ 10:30:05.920"	"gop-standard-adapter"	"2026-05-19 02:30:05.920 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.HttpEntityMethodProcessor:traceDebug:117 : Writing [org.springframework.boot.actuate.health.CompositeHealth@4b2fd86f]  "
"May 19, 2026 @ 10:30:05.920"	"gop-standard-adapter"	"2026-05-19 02:30:05.920 [gop-standard-adapter - ] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor:writeWithMessageConverters:275 : Using 'application/vnd.spring-boot.actuator.v3+json', given [*/*] and supported [application/vnd.spring-boot.actuator.v3+json, application/vnd.spring-boot.actuator.v2+json, application/json]  "
"May 19, 2026 @ 10:30:05.921"	"gop-standard-adapter"	"2026-05-19 02:30:05.921 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Pushed Processor [org.apache.coyote.http11.Http11Processor@105a68e4]  "
"May 19, 2026 @ 10:30:05.921"	"gop-standard-adapter"	"2026-05-19 02:30:05.921 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting down[http-nio-8081-exec-2] latch=1  "
"May 19, 2026 @ 10:30:05.921"	"gop-standard-adapter"	"2026-05-19 02:30:05.921 [gop-standard-adapter - ] DEBUG o.s.w.s.DispatcherServlet:logResult:1135 : Completed 200 OK, headers={masked}  "
"May 19, 2026 @ 10:30:05.921"	"gop-standard-adapter"	"2026-05-19 02:30:05.921 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Calling [org.apache.tomcat.util.net.NioEndpoint@9133e77].closeSocket([org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@7428e319:org.apache.tomcat.util.net.NioChannel@38f44770:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:56090]])  "
"May 19, 2026 @ 10:30:05.921"	"gop-standard-adapter"	"2026-05-19 02:30:05.920 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:processDispatchResult:1166 : No view rendering, null ModelAndView returned.  "
"May 19, 2026 @ 10:30:05.921"	"gop-standard-adapter"	"2026-05-19 02:30:05.921 [gop-standard-adapter - ] TRACE o.a.c.h.Http11Processor:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@7428e319:org.apache.tomcat.util.net.NioChannel@38f44770:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:56090]], Status in: [OPEN_READ], State out: [CLOSED]  "
"May 19, 2026 @ 10:30:06.277"	"gop-standard-adapter"	"2026-05-19 02:30:06.277 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157806276; nextExpiration=1779157805287; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:06.332"	"gop-standard-adapter"	"2026-05-19 02:30:06.332 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157806331; nextExpiration=1779157806330; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:06.420"	"gop-standard-adapter"	"2026-05-19 02:30:06.420 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157806420; nextExpiration=1779157806419; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:06.486"	"gop-standard-adapter"	"2026-05-19 02:30:06.486 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157806486; nextExpiration=1779157806485; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:06.824"	"gop-standard-adapter"	"2026-05-19 02:30:06.823 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157806823; nextExpiration=1779157806822; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:06.920"	"gop-standard-adapter"	"2026-05-19 02:30:06.919 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157806919; nextExpiration=1779157805930; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:07.278"	"gop-standard-adapter"	"2026-05-19 02:30:07.278 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157807278; nextExpiration=1779157807276; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:07.333"	"gop-standard-adapter"	"2026-05-19 02:30:07.333 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157807333; nextExpiration=1779157807331; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:07.421"	"gop-standard-adapter"	"2026-05-19 02:30:07.421 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157807421; nextExpiration=1779157807420; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:07.488"	"gop-standard-adapter"	"2026-05-19 02:30:07.488 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157807487; nextExpiration=1779157807486; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:07.825"	"gop-standard-adapter"	"2026-05-19 02:30:07.825 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157807825; nextExpiration=1779157807823; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:07.921"	"gop-standard-adapter"	"2026-05-19 02:30:07.921 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157807920; nextExpiration=1779157807919; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:08.279"	"gop-standard-adapter"	"2026-05-19 02:30:08.279 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157808279; nextExpiration=1779157808278; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:08.334"	"gop-standard-adapter"	"2026-05-19 02:30:08.334 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157808334; nextExpiration=1779157808333; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:08.405"	"gop-standard-adapter"	"2026-05-19 02:30:08.405 [gop-standard-adapter - ] DEBUG c.z.h.p.PoolBase:quietlyCloseConnection:132 : HikariPool-1 - Closing connection com.mysql.cj.jdbc.ConnectionImpl@4fd0b6ae: (connection has passed maxLifetime)  "
"May 19, 2026 @ 10:30:08.418"	"gop-standard-adapter"	"2026-05-19 02:30:08.418 [gop-standard-adapter - ] DEBUG c.z.h.p.HikariPool:call:738 : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@69d2a415  "
"May 19, 2026 @ 10:30:08.422"	"gop-standard-adapter"	"2026-05-19 02:30:08.422 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157808422; nextExpiration=1779157808421; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:08.488"	"gop-standard-adapter"	"2026-05-19 02:30:08.488 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157808488; nextExpiration=1779157808487; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:08.826"	"gop-standard-adapter"	"2026-05-19 02:30:08.826 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157808826; nextExpiration=1779157808825; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:08.922"	"gop-standard-adapter"	"2026-05-19 02:30:08.922 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157808922; nextExpiration=1779157808920; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:09.281"	"gop-standard-adapter"	"2026-05-19 02:30:09.280 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157809280; nextExpiration=1779157809279; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:09.335"	"gop-standard-adapter"	"2026-05-19 02:30:09.335 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157809335; nextExpiration=1779157809334; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:09.423"	"gop-standard-adapter"	"2026-05-19 02:30:09.423 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157809423; nextExpiration=1779157809422; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:09.489"	"gop-standard-adapter"	"2026-05-19 02:30:09.489 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157809489; nextExpiration=1779157809488; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:09.828"	"gop-standard-adapter"	"2026-05-19 02:30:09.827 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157809827; nextExpiration=1779157809826; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:09.923"	"gop-standard-adapter"	"2026-05-19 02:30:09.923 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157809923; nextExpiration=1779157809922; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:10.282"	"gop-standard-adapter"	"2026-05-19 02:30:10.282 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157810281; nextExpiration=1779157810280; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:10.336"	"gop-standard-adapter"	"2026-05-19 02:30:10.335 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157810335; nextExpiration=1779157810335; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:10.425"	"gop-standard-adapter"	"2026-05-19 02:30:10.425 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157810424; nextExpiration=1779157810423; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:10.491"	"gop-standard-adapter"	"2026-05-19 02:30:10.490 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157810490; nextExpiration=1779157810489; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:10.595"	"gop-standard-adapter"	"2026-05-19 02:30:10.595 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Before fill(): parsingHeader: [true], parsingRequestLine: [true], parsingRequestLinePhase: [0], parsingRequestLineStart: [0], byteBuffer.position(): [0], byteBuffer.limit(): [0], end: [142]  "
"May 19, 2026 @ 10:30:10.595"	"gop-standard-adapter"	"2026-05-19 02:30:10.595 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Processing socket [org.apache.tomcat.util.net.NioChannel@3d406faa:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57858]] with status [OPEN_READ]  "
"May 19, 2026 @ 10:30:10.595"	"gop-standard-adapter"	"2026-05-19 02:30:10.595 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Popped processor [org.apache.coyote.http11.Http11Processor@7dbd337c] from cache  "
"May 19, 2026 @ 10:30:10.595"	"gop-standard-adapter"	"2026-05-19 02:30:10.595 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting up[http-nio-8081-Acceptor] latch=1  "
"May 19, 2026 @ 10:30:10.595"	"gop-standard-adapter"	"2026-05-19 02:30:10.595 [gop-standard-adapter - ] TRACE o.a.t.u.n.SocketWrapperBase:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@7f4b7ffc:org.apache.tomcat.util.net.NioChannel@3d406faa:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57858]], Read from buffer: [0]  "
"May 19, 2026 @ 10:30:10.595"	"gop-standard-adapter"	"2026-05-19 02:30:10.595 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Found processor [null] for socket [org.apache.tomcat.util.net.NioChannel@3d406faa:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57858]]  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"User-Agent: kube-probe/1.35+"
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.a.c.v.RemoteIpValve:log:173 : Incoming request /management/actuator/health/liveness with originalRemoteAddr [169.254.7.127], originalRemoteHost=[169.254.7.127], originalSecure=[false], originalScheme=[http], originalServerName=[100.65.100.68], originalServerPort=[8081] will be seen as newRemoteAddr=[169.254.7.127], newRemoteHost=[169.254.7.127], newSecure=[false], newScheme=[http], newServerName=[100.65.100.68], newServerPort=[8081]  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.a.t.u.h.Parameters:log:173 : Set encoding to ISO-8859-1  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@7f4b7ffc:org.apache.tomcat.util.net.NioChannel@3d406faa:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57858]], Read direct from socket: [141]  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"Connection: close"
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.a.c.r.RealmBase:log:173 :   No applicable constraints defined  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.s.b.a.e.w.s.WebMvcEndpointHandlerMapping:getHandler:525 : Mapped to Actuator web endpoint 'health-path'  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"Host: 100.65.100.68:8081"
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"]  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.a.c.c.StandardWrapper:log:173 :   Returning instance  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"Accept: */*"
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Security checking request GET /management/actuator/health/liveness  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:traceDebug:117 : GET ""/management/actuator/health/liveness"", parameters={}, headers={masked} in DispatcherServlet 'dispatcherServletRegistration'  "
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Received [GET /management/actuator/health/liveness HTTP/1.1"
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"(empty)"
"May 19, 2026 @ 10:30:10.596"	"gop-standard-adapter"	"2026-05-19 02:30:10.596 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Not subject to any constraint  "
"May 19, 2026 @ 10:30:10.597"	"gop-standard-adapter"	"2026-05-19 02:30:10.597 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.HttpEntityMethodProcessor:traceDebug:117 : Writing [org.springframework.boot.actuate.health.CompositeHealth@157ec77b]  "
"May 19, 2026 @ 10:30:10.597"	"gop-standard-adapter"	"2026-05-19 02:30:10.597 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Pushed Processor [org.apache.coyote.http11.Http11Processor@7dbd337c]  "
"May 19, 2026 @ 10:30:10.597"	"gop-standard-adapter"	"2026-05-19 02:30:10.597 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:processDispatchResult:1166 : No view rendering, null ModelAndView returned.  "
"May 19, 2026 @ 10:30:10.597"	"gop-standard-adapter"	"2026-05-19 02:30:10.597 [gop-standard-adapter - ] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor:writeWithMessageConverters:275 : Using 'application/vnd.spring-boot.actuator.v3+json', given [*/*] and supported [application/vnd.spring-boot.actuator.v3+json, application/vnd.spring-boot.actuator.v2+json, application/json]  "
"May 19, 2026 @ 10:30:10.597"	"gop-standard-adapter"	"2026-05-19 02:30:10.597 [gop-standard-adapter - ] TRACE o.a.c.h.Http11Processor:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@7f4b7ffc:org.apache.tomcat.util.net.NioChannel@3d406faa:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57858]], Status in: [OPEN_READ], State out: [CLOSED]  "
"May 19, 2026 @ 10:30:10.597"	"gop-standard-adapter"	"2026-05-19 02:30:10.597 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.RequestMappingHandlerAdapter:prepareResponse:405 : Applying default cacheSeconds=-1  "
"May 19, 2026 @ 10:30:10.597"	"gop-standard-adapter"	"2026-05-19 02:30:10.597 [gop-standard-adapter - ] TRACE o.s.w.m.HandlerMethod:invokeForRequest:148 : Arguments: [org.apache.catalina.connector.RequestFacade@678df571, null]  "
"May 19, 2026 @ 10:30:10.597"	"gop-standard-adapter"	"2026-05-19 02:30:10.597 [gop-standard-adapter - ] DEBUG o.s.w.s.DispatcherServlet:logResult:1135 : Completed 200 OK, headers={masked}  "
"May 19, 2026 @ 10:30:10.598"	"gop-standard-adapter"	"2026-05-19 02:30:10.598 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Calling [org.apache.tomcat.util.net.NioEndpoint@24dfa35].closeSocket([org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@7f4b7ffc:org.apache.tomcat.util.net.NioChannel@3d406faa:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57858]])  "
"May 19, 2026 @ 10:30:10.598"	"gop-standard-adapter"	"2026-05-19 02:30:10.598 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting down[http-nio-8081-exec-10] latch=1  "
"May 19, 2026 @ 10:30:10.829"	"gop-standard-adapter"	"2026-05-19 02:30:10.829 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157810828; nextExpiration=1779157810827; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:10.925"	"gop-standard-adapter"	"2026-05-19 02:30:10.924 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157810924; nextExpiration=1779157810923; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:11.283"	"gop-standard-adapter"	"2026-05-19 02:30:11.283 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157811283; nextExpiration=1779157811281; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:11.337"	"gop-standard-adapter"	"2026-05-19 02:30:11.337 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157811337; nextExpiration=1779157811335; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Before fill(): parsingHeader: [true], parsingRequestLine: [true], parsingRequestLinePhase: [0], parsingRequestLineStart: [0], byteBuffer.position(): [0], byteBuffer.limit(): [0], end: [141]  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"User-Agent: kube-probe/1.35+"
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.v.RemoteIpValve:log:173 : Incoming request /management/actuator/health/readiness with originalRemoteAddr [169.254.7.127], originalRemoteHost=[169.254.7.127], originalSecure=[false], originalScheme=[http], originalServerName=[100.65.100.68], originalServerPort=[8081] will be seen as newRemoteAddr=[169.254.7.127], newRemoteHost=[169.254.7.127], newSecure=[false], newScheme=[http], newServerName=[100.65.100.68], newServerPort=[8081]  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.t.u.h.Parameters:log:173 : Set encoding to ISO-8859-1  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Found processor [null] for socket [org.apache.tomcat.util.net.NioChannel@3cca8bb0:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57874]]  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Received [GET /management/actuator/health/readiness HTTP/1.1"
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"(empty)"
